
189	0	97	3
190	1	1	99
191	1	0	100
192	1	3	97
193	1	0	100
194	1	20	80
195	0	34	66
196	1	7	93
197	1	0	100
198	1	8	92
199	1	0	100
200	1	0	100
201	1	1	99
202	1	0	100
203	1	32	68
204	1	0	100
205	0	7	93
206	1	0	100
207	1	0	100
208	1	0	100
209	1	2	98
210	1	0	100
211	1	0	100
212	1	0	100
213	1	0	100
214	1	8	92
215	1	4	96
216	1	0	100
217	1	15	85
218	1	0	100
219	0	68	32
220	1	0	100
221	1	0	100
222	1	0	100
223	1	0	100
224	0	5	95
225	1	0	100
226	1	0	100
227	0	97	3
228	1	3	97
229	1	2	98
230	1	16	84
231	1	2	98
232	1	0	100
233	1	0	100
234	1	1	99
235	1	0	100
236	1	0	100
237	1	0	100
238	1	19	81
239	1	0	100
240	1	5	95
241	0	64	36
242	0	99	1
243	1	1	99
244	1	0	100
245	1	16	84
246	1	9	91
247	1	9	91
248	1	10	90
249	1	0	100
250	1	6	94
251	1	0	100
252	1	0	100
253	1	1	99
254	1	13	87
255	1	0	100
256	1	2	98
257	1	1	99
258	1	0	100
259	1	0	100
260	1	0	100
261	1	0	100
262	1	0	100
263	1	4	96
264	0	56	44
265	1	0	100
266	1	0	100
267	1	1	99
268	0	95	5
269	1	0	100
270	1	0	100
271	1	0	100
272	1	2	98
273	1	2	98
274	1	12	88
275	1	2	98
276	1	0	100
277	1	2	98
278	1	0	100
279	1	0	100
280	1	24	76
281	1	0	100
282	1	5	95
283	1	5	95
284	1	0	100
285	0	0	100
286	1	0	100
287	1	0	100
288	1	3	97
289	1	0	100
290	1	19	81
291	1	5	95
292	0	74	26
293	1	2	98
294	1	0	100
295	1	0	100
296	1	0	100
297	1	1	99
298	1	0	100
299	1	0	100
300	1	1	99
301	1	0	100
302	1	1	99
303	1	9	91
304	1	0	100
305	1	0	100
306	1	13	87
307	0	3	97
308	1	0	100
309	1	37	63
310	1	2	98
311	1	1	99
312	1	0	100
313	1	23	77
314	1	44	56
315	1	0	100
316	1	19	81
317	1	6	94
318	1	4	96
319	1	3	97
320	1	0	100
321	0	52	48
322	1	4	96
323	1	1	99
324	0	98	2
325	1	3	97
326	1	4	96
327	1	2	98
328	1	26	74
329	0	37	63
330	1	3	97
331	1	0	100
332	1	1	99
333	0	2	98
334	1	8	92
335	1	1	99
336	1	0	100
337	1	0	100
338	1	0	100
339	1	0	100
340	1	0	100
341	1	0	100
342	1	0	100
343	1	0	100
344	1	0	100
345	1	2	98
346	1	0	100
347	0	3	97
348	1	1	99
349	1	1	99
350	1	0	100
351	1	2	98
352	1	4	96
353	1	0	100
354	0	20	80
355	1	0	100
356	1	0	100
357	1	21	79
358	1	42	58
359	1	1	99
360	1	3	97
361	1	2	98
362	1	0	100
363	1	7	93
364	1	1	99
365	1	0	100
366	1	0	100
367	1	4	96
368	1	0	100
369	1	0	100
370	1	1	99
371	1	1	99
372	1	2	98
373	1	6	94
374	0	46	54
375	1	2	98
376	1	0	100
377	1	16	84
378	1	1	99
379	1	0	100
380	1	0	100
381	1	8	92
382	1	0	100
383	1	2	98
384	1	0	100
385	1	3	97
386	1	0	100
387	1	3	97
388	1	3	97
389	1	6	94
390	1	0	100
391	1	3	97
392	1	4	96
393	1	0	100
394	1	4	96
395	1	3	97
396	1	21	79
397	1	0	100
398	1	17	83
399	0	0	100
400	0	0	100
401	1	28	72
402	1	4	96
403	1	60	40
404	0	94	6
405	1	0	100
406	0	98	2
407	1	0	100
408	1	0	100
409	1	3	97
410	1	1	99
411	1	0	100
412	1	13	87
413	1	0	100
414	1	13	87
415	1	7	93
416	1	0	100
417	1	0	100
418	1	5	95
419	1	4	96
420	1	0	100
421	1	22	78
422	1	0	100
423	1	1	99
424	1	1	99
425	1	0	100
426	1	0	100
427	1	3	97
428	1	1	99
429	1	0	100
430	1	0	100
431	1	1	99
432	1	0	100
433	1	1	99
434	1	0	100
435	1	16	84
436	1	0	100
437	1	11	89
438	1	0	100
439	1	0	100
440	1	0	100
441	1	0	100
442	1	1	99
443	1	0	100
444	1	1	99
445	1	6	94
446	1	12	88
447	1	0	100
448	1	2	98
449	1	7	93
450	1	0	100
451	1	0	100
452	1	1	99
453	1	1	99
454	1	13	87
455	1	0	100
456	1	0	100
457	1	2	98
458	1	11	89
459	1	5	95
460	1	0	100
461	1	8	92
462	1	0	100
463	1	1	99
464	1	3	97
465	1	0	100
466	1	3	97
467	1	12	88
468	1	0	100
469	1	16	84
470	1	14	86
471	1	1	99
472	1	9	91
473	1	3	97
474	1	1	99
475	1	0	100
476	1	30	70
477	1	0	100
478	1	1	99
479	1	12	88
480	1	4	96
481	1	3	97
482	1	1	99
483	1	2	98
484	1	50	50
485	1	4	96
486	1	1	99
487	1	1	99
488	1	7	93
489	1	1	99
490	1	0	100
491	1	0	100
492	1	4	96
493	1	0	100
494	1	12	88
495	1	2	98
496	1	0	100
497	1	8	92
498	1	7	93
499	1	0	100
500	1	0	100
501	1	0	100
502	1	0	100
503	1	0	100
504	1	15	85
505	1	1	99
506	0	96	4
507	1	0	100
508	1	8	92
509	1	14	86
510	0	27	73
511	1	0	100
512	1	4	96
513	1	8	92
514	1	1	99
515	1	8	92
516	1	8	92
517	0	1	99
518	1	0	100
519	1	0	100
520	1	0	100
521	1	0	100
522	1	0	100
523	1	17	83
524	1	2	98
525	1	0	100
526	1	1	99
527	1	0	100
528	1	0	100
529	1	2	98
530	1	1	99
531	1	1	99
532	1	0	100
533	1	0	100
534	1	1	99
535	1	0	100
536	1	8	92
537	1	6	94
538	1	0	100
539	1	30	70
540	1	23	77
541	1	3	97
542	1	12	88
543	1	2	98
544	1	0	100
545	1	7	93
546	0	95	5
547	1	0	100
548	1	1	99
549	1	16	84
550	1	0	100
551	0	4	96
552	1	1	99
553	1	0	100
554	1	17	83
555	1	0	100
556	1	2	98
557	1	6	94
558	1	18	82
559	0	36	64
560	1	0	100
561	1	0	100
562	1	28	72
563	1	1	99
564	0	75	25
565	1	0	100
566	1	3	97
567	1	4	96
568	1	5	95
569	1	1	99
570	1	0	100
571	1	0	100
572	1	0	100
573	1	1	99
574	1	2	98
575	1	0	100
576	1	11	89
577	1	4	96
578	1	0	100
579	1	1	99
580	0	40	60
581	1	8	92
582	1	0	100
583	1	26	74
584	1	1	99
585	1	7	93
586	1	6	94
587	1	0	100
588	1	0	100
589	1	0	100
590	1	6	94
591	1	0	100
592	1	1	99
593	1	0	100
594	1	8	92
595	1	1	99
596	1	3	97
597	1	0	100
598	1	50	50
599	1	3	97
600	1	1	99
601	1	0	100
602	1	23	77
603	1	0	100
604	1	0	100
605	1	1	99
606	1	9	91
607	1	1	99
608	1	2	98
609	1	0	100
610	1	0	100
611	1	29	71
612	1	13	87
613	1	0	100
614	1	0	100
615	1	6	94
616	1	0	100
617	1	2	98
618	1	1	99
619	1	0	100
620	1	0	100
621	1	1	99
622	1	0	100
623	0	100	0
624	1	0	100
625	1	0	100
626	0	1	99
627	1	30	70
628	1	0	100
629	1	0	100
630	1	0	100
631	1	0	100
632	1	0	100
633	1	0	100
634	1	3	97
635	1	1	99
636	1	3	97
637	1	25	75
638	0	66	34
639	1	0	100
640	1	0	100
641	1	0	100
642	1	0	100
643	1	0	100
644	1	3	97
645	1	1	99
646	1	1	99
647	1	0	100
648	1	0	100
649	1	5	95
650	1	0	100
651	1	39	61
652	0	3	97
653	1	29	71
654	1	0	100
655	1	15	85
656	1	0	100
657	0	100	0
658	1	0	100
659	1	0	100
660	1	0	100
661	1	8	92
662	1	11	89
663	0	19	81
664	1	2	98
665	1	0	100
666	1	2	98
667	1	0	100
668	1	0	100
669	1	0	100
670	1	0	100
671	1	2	98
672	1	1	99
673	1	9	91
674	1	33	67
675	0	5	95
676	0	4	96
677	1	3	97
678	1	2	98
679	1	48	52
680	1	1	99
681	0	1	99
682	1	3	97
683	1	1	99
684	1	0	100
685	1	6	94
686	1	0	100
687	0	38	62
688	1	1	99
689	1	0	100
690	1	4	96
691	1	0	100
692	1	0	100
693	1	0	100
694	1	0	100
695	1	25	75
696	1	3	97
697	1	1	99
698	1	65	35
699	1	0	100
700	1	3	97
701	1	4	96
702	1	28	72
703	1	2	98
704	1	21	79
705	1	41	59
706	1	4	96
707	1	18	82
708	1	2	98
709	1	12	88
710	1	0	100
711	1	4	96
712	1	0	100
713	1	6	94
714	1	3	97
715	1	26	74
716	1	1	99
717	1	0	100
718	1	1	99
719	1	0	100
720	1	36	64
721	1	7	93
722	1	26	74
723	1	15	85
724	1	10	90
725	1	0	100
726	1	0	100
727	1	2	98
728	1	0	100
729	1	3	97
730	1	0	100
731	1	0	100
732	1	0	100
733	1	0	100
734	1	0	100
735	1	0	100
736	1	0	100
737	1	0	100
738	1	1	99
739	1	33	67
740	1	22	78
741	1	0	100
742	1	6	94
743	1	0	100
744	0	1	99
745	1	6	94
746	1	7	93
747	1	5	95
748	1	0	100
749	1	8	92
750	1	0	100
751	1	0	100
752	1	17	83
753	1	6	94
754	1	0	100
755	1	8	92
756	1	0	100
757	1	3	97
758	0	0	100
759	1	3	97
760	1	0	100
761	1	12	88
762	0	4	96
763	0	25	75
764	1	1	99
765	1	0	100
766	1	16	84
767	1	10	90
768	1	0	100
769	1	2	98
770	1	0	100
771	1	0	100
772	1	0	100
773	1	0	100
774	0	11	89
775	1	0	100
776	1	18	82
777	0	7	93
778	1	6	94
779	1	0	100
780	1	0	100
781	0	0	100
782	1	2	98
783	1	0	100
784	1	0	100
785	1	0	100
786	1	0	100
787	1	5	95
788	1	0	100
789	1	0	100
790	1	1	99
791	1	0	100
792	1	42	58
793	1	3	97
794	1	0	100
795	1	1	99
796	1	16	84
797	1	1	99
798	1	0	100
799	0	6	94
800	1	8	92
801	1	0	100
802	1	0	100
803	1	9	91
804	1	0	100
805	1	3	97
806	1	2	98
807	1	0	100
808	1	1	99
809	1	1	99
810	1	0	100
811	1	1	99
812	1	5	95
813	1	1	99
814	1	2	98
815	0	0	100
816	1	1	99
817	1	5	95
818	1	0	100
819	1	0	100
820	1	0	100
821	1	0	100
822	0	39	61
823	1	2	98
824	1	0	100
825	1	0	100
826	1	0	100
827	1	0	100
828	1	0	100
829	1	5	95
830	1	1	99
831	1	13	87
832	1	0	100
833	1	0	100
834	1	0	100
835	1	0	100
836	0	0	100
837	1	1	99
838	1	5	95
839	1	0	100
840	1	1	99
841	1	0	100
842	1	1	99
843	1	0	100
844	1	0	100
845	1	0	100
846	1	0	100
847	1	0	100
848	1	2	98
849	1	0	100
850	1	1	99
851	0	33	67
852	1	0	100
853	1	6	94
854	1	0	100
855	1	0	100
856	1	0	100
857	1	0	100
858	1	0	100
859	1	0	100
860	1	6	94
861	1	2	98
862	1	0	100
863	0	7	93
864	1	1	99
865	1	0	100
866	1	1	99
867	1	1	99
868	1	0	100
869	1	0	100
870	1	0	100
871	1	0	100
872	1	4	96
873	1	1	99
874	1	6	94
875	1	0	100
876	1	5	95
877	1	1	99
878	1	0	100
879	1	1	99
880	1	8	92
881	1	2	98
882	1	0	100
883	0	9	91
884	0	6	94
885	1	19	81
886	1	2	98
887	1	0	100
888	1	19	81
889	1	0	100
890	1	21	79
891	1	1	99
892	1	0	100
893	1	3	97
894	1	0	100
895	1	0	100
896	1	4	96
897	1	0	100
898	0	98	2
899	1	18	82
900	1	0	100
901	1	6	94
902	1	0	100
903	0	12	88
904	1	3	97
905	1	0	100
906	1	0	100
907	1	1	99
908	1	0	100
909	1	0	100
910	1	2	98
911	1	12	88
912	1	0	100
913	1	1	99
914	1	2	98
915	1	8	92
916	1	0	100
917	1	0	100
918	1	1	99
919	1	0	100
920	1	1	99
921	1	0	100
922	1	2	98
923	1	18	82
924	1	1	99
925	1	16	84
926	1	0	100
927	1	0	100
928	1	8	92
929	1	0	100
930	1	26	74
931	1	0	100
932	1	1	99
933	1	3	97
934	0	14	86
935	1	0	100
936	1	0	100
937	1	9	91
938	1	0	100
939	1	0	100
940	1	0	100
941	1	0	100
942	1	0	100
943	1	1	99
944	1	2	98
945	1	1	99
946	1	2	98
947	1	1	99
948	1	3	97
949	0	1	99
950	0	84	16
951	1	2	98
952	1	1	99
953	1	1	99
954	1	0	100
955	1	0	100
956	1	0	100
957	1	3	97
958	1	19	81
959	1	1	99
960	1	2	98
961	1	3	97
962	1	1	99
963	1	0	100
964	1	21	79
965	1	0	100
966	1	6	94
967	1	17	83
968	1	0	100
969	1	0	100
970	0	71	29
971	1	0	100
972	1	3	97
973	1	16	84
974	1	36	64
975	1	0	100
976	0	18	82
977	1	0	100
978	0	96	4
979	1	0	100
980	1	24	76
981	1	0	100
982	1	1	99
983	1	0	100
984	1	1	99
985	1	6	94
986	1	0	100
987	1	1	99
988	0	23	77
989	1	3	97
990	1	0	100
991	1	0	100
992	1	8	92
993	1	0	100
994	1	0	100
995	1	0	100
996	1	30	70
997	1	6	94
998	1	4	96
999	1	0	100
1000	1	0	100
1001	1	0	100
1002	1	0	100
1003	1	6	94
1004	1	5	95
1005	1	0	100
1006	1	0	100
1007	1	2	98
1008	1	2	98
1009	1	0	100
1010	1	0	100
1011	1	8	92
1012	1	0	100
1013	1	2	98
1014	1	18	82
1015	1	0	100
1016	1	19	81
1017	1	0	100
1018	1	2	98
1019	1	0	100
1020	0	4	96
1021	1	2	98
1022	1	3	97
1023	0	62	38
1024	1	2	98
1025	1	0	100
1026	1	1	99
1027	0	3	97
1028	1	15	85
1029	1	8	92
1030	1	0	100
1031	0	2	98
1032	1	8	92
1033	1	0	100
1034	1	2	98
1035	1	3	97
1036	1	3	97
1037	1	0	100
1038	1	0	100
1039	0	0	100
1040	1	9	91
1041	0	2	98
1042	1	0	100
1043	1	0	100
1044	1	7	93
1045	1	0	100
1046	1	3	97
1047	1	0	100
1048	1	0	100
1049	1	0	100
1050	1	0	100
1051	1	3	97
1052	0	98	2
1053	1	16	84
1054	1	2	98
1055	1	1	99
1056	1	1	99
1057	1	18	82
1058	1	15	85
1059	1	0	100
1060	1	0	100
1061	0	72	28
1062	1	0	100
1063	1	0	100
1064	1	1	99
1065	1	0	100
1066	1	0	100
1067	1	10	90
1068	1	0	100
1069	1	0	100
1070	1	0	100
1071	1	2	98
1072	1	5	95
1073	1	4	96
1074	1	0	100
1075	1	3	97
1076	1	0	100
1077	1	0	100
1078	1	2	98
1079	1	0	100
1080	1	0	100
1081	1	10	90
1082	1	0	100
1083	1	4	96
1084	1	7	93
1085	1	0	100
1086	1	0	100
1087	1	27	73
1088	1	2	98
1089	1	0	100
1090	1	0	100
1091	1	0	100
1092	1	41	59
1093	1	0	100
1094	1	0	100
1095	1	0	100
1096	1	0	100
1097	1	4	96
1098	1	0	100
1099	1	5	95
1100	1	0	100
1101	1	0	100
1102	0	3	97
1103	1	5	95
1104	1	0	100
1105	1	8	92
1106	1	0	100
1107	1	44	56
1108	1	0	100
1109	1	11	89
1110	0	86	14
1111	0	20	80
1112	1	0	100
1113	0	2	98
1114	1	5	95
1115	1	4	96
1116	1	13	87
1117	1	0	100
1118	1	10	90
1119	1	0	100
1120	1	6	94
1121	1	14	86
1122	1	0	100
1123	1	31	69
1124	1	17	83
1125	1	2	98
1126	0	69	31
1127	0	0	100
1128	1	2	98
1129	1	3	97
1130	1	19	81
1131	1	0	100
1132	1	1	99
1133	0	15	85
1134	1	10	90
1135	1	1	99
1136	1	0	100
1137	1	1	99
1138	1	0	100
1139	1	10	90
1140	1	0	100
1141	0	9	91
1142	1	0	100
1143	1	3	97
1144	1	0	100
1145	1	0	100
1146	1	0	100
1147	0	4	96
1148	1	1	99
1149	1	0	100
1150	1	15	85
1151	1	0	100
1152	1	68	32
1153	1	0	100
1154	1	0	100
1155	1	2	98
1156	1	0	100
1157	1	6	94
1158	1	17	83
1159	1	0	100
1160	1	0	100
1161	0	34	66
1162	1	0	100
1163	1	6	94
1164	1	0	100
1165	1	1	99
1166	1	0	100
1167	1	1	99
1168	1	0	100
1169	1	1	99
1170	1	0	100
1171	1	4	96
1172	1	3	97
1173	1	2	98
1174	1	9	91
1175	0	72	28
1176	1	0	100
1177	1	0	100
1178	1	4	96
1179	1	2	98
1180	1	3	97
1181	1	16	84
1182	1	0	100
1183	0	87	13
1184	0	0	100
1185	1	0	100
1186	1	1	99
1187	1	0	100
1188	1	0	100
1189	1	1	99
1190	1	0	100
1191	1	2	98
1192	0	4	96
1193	1	0	100
1194	1	0	100
1195	1	16	84
1196	1	0	100
1197	1	0	100
1198	1	0	100
1199	1	22	78
1200	1	0	100
1201	1	3	97
1202	1	0	100
1203	0	7	93
1204	1	6	94
1205	1	33	67
1206	1	1	99
1207	1	1	99
1208	1	0	100
1209	1	0	100
1210	1	0	100
1211	1	0	100
1212	1	0	100
1213	1	0	100
1214	1	1	99
1215	1	1	99
1216	1	5	95
1217	1	0	100
1218	1	46	54
1219	1	9	91
1220	1	0	100
1221	1	6	94
1222	1	1	99
1223	1	34	66
1224	1	2	98
1225	1	17	83
1226	1	0	100
1227	1	8	92
1228	1	7	93
1229	1	4	96
1230	1	6	94
1231	1	0	100
1232	1	0	100
1233	1	0	100
1234	1	4	96
1235	0	41	59
1236	1	1	99
1237	1	2	98
1238	0	0	100
1239	1	4	96
1240	1	1	99
1241	1	0	100
1242	1	2	98
1243	1	1	99
1244	1	1	99
1245	1	0	100
1246	1	3	97
1247	1	10	90
1248	0	19	81
1249	1	0	100
1250	1	0	100
1251	1	2	98
1252	1	0	100
1253	1	0	100
1254	1	0	100
1255	1	1	99
1256	1	0	100
1257	1	3	97
1258	1	1	99
1259	1	1	99
1260	0	99	1
1261	1	13	87
1262	1	0	100
1263	1	10	90
1264	1	0	100
1265	1	1	99
1266	0	6	94
1267	1	0	100
1268	1	0	100
1269	1	18	82
1270	1	0	100
1271	1	41	59
1272	1	0	100
1273	1	13	87
1274	1	0	100
1275	1	0	100
1276	0	78	22
1277	1	0	100
1278	1	0	100
1279	1	1	99
1280	1	0	100
1281	1	1	99
1282	1	6	94
1283	1	1	99
1284	1	0	100
1285	1	13	87
1286	1	0	100
1287	1	0	100
1288	1	0	100
1289	1	6	94
1290	1	2	98
1291	1	2	98
1292	1	2	98
1293	1	2	98
1294	1	0	100
1295	1	0	100
1296	1	12	88
1297	1	1	99
1298	1	0	100
1299	1	4	96
1300	1	3	97
1301	1	6	94
1302	1	4	96
1303	1	0	100
1304	1	0	100
1305	1	14	86
1306	1	6	94
1307	1	15	85
1308	1	1	99
1309	0	96	4
1310	1	0	100
1311	1	3	97
1312	1	0	100
1313	1	0	100
1314	1	1	99
1315	1	0	100
1316	1	0	100
1317	1	2	98
1318	1	1	99
1319	1	2	98
1320	1	0	100
1321	1	0	100
1322	1	1	99
1323	1	4	96
1324	1	5	95
1325	1	1	99
1326	1	2	98
1327	1	2	98
1328	1	0	100
1329	1	1	99
1330	1	1	99
1331	1	0	100
1332	1	0	100
1333	1	0	100
1334	1	0	100
1335	1	1	99
1336	1	0	100
1337	1	0	100
1338	1	2	98
1339	0	0	100
1340	1	0	100
1341	1	0	100
1342	1	0	100
1343	1	0	100
1344	1	5	95
1345	1	5	95
1346	1	4	96
1347	1	0	100
1348	1	4	96
1349	1	19	81
1350	1	0	100
1351	1	1	99
1352	1	0	100
1353	1	13	87
1354	1	0	100
1355	1	0	100
1356	1	0	100
1357	1	0	100
1358	1	0	100
1359	1	19	81
1360	1	0	100
1361	1	0	100
1362	1	7	93
1363	1	4	96
1364	1	0	100
1365	1	1	99
1366	1	0	100
1367	1	6	94
1368	1	4	96
1369	1	2	98
1370	1	14	86
1371	1	33	67
1372	1	0	100
1373	1	1	99
1374	1	1	99
1375	1	30	70
1376	1	3	97
1377	1	0	100
1378	0	63	37
1379	0	16	84
1380	1	0	100
1381	1	6	94
1382	1	3	97
1383	1	8	92
1384	1	0	100
1385	0	96	4
1386	1	0	100
1387	1	0	100
1388	1	3	97
1389	1	1	99
1390	1	33	67
1391	1	0	100
1392	0	90	10
1393	1	3	97
1394	1	7	93
1395	1	0	100
1396	1	4	96
1397	1	0	100
1398	1	8	92
1399	1	1	99
1400	1	24	76
1401	1	1	99
1402	1	17	83
1403	1	0	100
1404	1	18	82
1405	1	0	100
1406	0	1	99
1407	0	0	100
1408	1	0	100
1409	1	0	100
1410	1	3	97
1411	1	10	90
1412	0	0	100
1413	0	0	100
1414	1	3	97
1415	1	4	96
1416	1	0	100
1417	1	3	97
1418	1	0	100
1419	1	2	98
1420	1	0	100
1421	1	9	91
1422	1	0	100
1423	1	2	98
1424	1	0	100
1425	1	43	57
1426	1	30	70
1427	1	42	58
1428	1	38	62
1429	1	1	99
1430	1	3	97
1431	1	0	100
1432	0	1	99
1433	1	0	100
1434	1	0	100
1435	1	0	100
1436	1	0	100
1437	1	0	100
1438	1	40	60
1439	1	3	97
1440	1	5	95
1441	1	0	100
1442	1	0	100
1443	1	1	99
1444	1	0	100
1445	1	4	96
1446	1	1	99
1447	0	19	81
1448	1	1	99
1449	1	19	81
1450	1	3	97
1451	1	0	100
1452	0	26	74
1453	1	8	92
1454	1	0	100
1455	1	0	100
1456	1	0	100
1457	1	0	100
1458	1	6	94
1459	1	8	92
1460	1	1	99
1461	1	0	100
1462	1	0	100
1463	1	0	100
1464	1	1	99
1465	1	16	84
1466	1	0	100
1467	1	19	81
1468	1	1	99
1469	1	0	100
1470	0	2	98
1471	1	3	97
1472	1	0	100
1473	1	4	96
1474	1	0	100
1475	1	19	81
1476	1	3	97
1477	1	16	84
1478	1	0	100
1479	1	0	100
1480	1	2	98
1481	1	0	100
1482	1	25	75
1483	1	1	99
1484	1	4	96
1485	1	10	90
1486	0	52	48
1487	1	0	100
1488	1	0	100
1489	1	0	100
1490	1	0	100
1491	1	1	99
1492	1	3	97
1493	1	11	89
1494	1	1	99
1495	1	0	100
1496	1	0	100
1497	1	2	98
1498	1	0	100
1499	1	0	100
1500	1	0	100
1501	1	0	100
1502	1	3	97
1503	1	3	97
1504	1	2	98
1505	1	0	100
1506	1	1	99
1507	1	1	99
1508	0	0	100
1509	1	0	100
1510	1	4	96
1511	1	1	99
1512	1	0	100
1513	1	0	100
1514	1	1	99
1515	1	14	86
1516	1	2	98
1517	1	0	100
1518	1	5	95
1519	1	0	100
1520	1	0	100
1521	0	0	100
1522	0	11	89
1523	1	0	100
1524	1	17	83
1525	1	29	71
1526	1	1	99
1527	1	4	96
1528	1	1	99
1529	1	1	99
1530	1	11	89
1531	1	5	95
1532	1	0	100
1533	1	1	99
1534	1	0	100
1535	1	0	100
1536	1	0	100
1537	1	1	99
1538	1	0	100
1539	0	11	89
1540	1	2	98
1541	0	86	14
1542	0	11	89
1543	1	19	81
1544	1	1	99
1545	1	4	96
1546	0	63	37
1547	1	0	100
1548	1	0	100
1549	1	0	100
1550	0	85	15
1551	1	0	100
1552	0	20	80
1553	0	15	85
1554	1	3	97
1555	1	2	98
1556	1	0	100
1557	1	4	96
1558	0	7	93
1559	1	2	98
1560	0	100	0
1561	1	12	88
1562	1	0	100
1563	1	0	100
1564	1	0	100
1565	1	0	100
1566	1	4	96
1567	1	1	99
1568	1	1	99
1569	0	1	99
1570	1	7	93
1571	1	0	100
1572	1	2	98
1573	1	0	100
1574	1	0	100
1575	1	0	100
1576	1	0	100
1577	1	40	60
1578	1	0	100
1579	1	0	100
1580	1	0	100
1581	1	2	98
1582	1	1	99
1583	1	0	100
1584	1	0	100
1585	1	2	98
1586	0	0	100
1587	1	10	90
1588	1	0	100
1589	1	0	100
1590	1	0	100
1591	0	10	90
1592	1	0	100
1593	1	1	99
1594	1	0	100
1595	1	0	100
1596	1	3	97
1597	1	0	100
1598	1	2	98
1599	1	0	100
1600	0	49	51
1601	0	93	7
1602	1	0	100
1603	1	0	100
1604	1	0	100
1605	1	25	75
1606	1	0	100
1607	1	2	98
1608	1	0	100
1609	0	4	96
1610	1	0	100
1611	1	7	93
1612	0	98	2
1613	0	81	19
1614	1	0	100
1615	1	0	100
1616	1	0	100
1617	1	1	99
1618	1	0	100
1619	1	0	100
1620	1	3	97
1621	1	0	100
1622	1	2	98
1623	1	7	93
1624	1	18	82
1625	1	2	98
1626	1	0	100
1627	1	1	99
1628	1	3	97
1629	1	0	100
1630	1	3	97
1631	1	7	93
1632	0	61	39
1633	1	0	100
1634	1	0	100
1635	1	1	99
1636	1	0	100
1637	0	28	72
1638	1	1	99
1639	1	16	84
1640	1	0	100
1641	1	2	98
1642	1	0	100
1643	0	77	23
1644	1	0	100
1645	1	0	100
1646	1	0	100
1647	1	8	92
1648	1	0	100
1649	1	1	99
1650	1	0	100
1651	1	0	100
1652	1	0	100
1653	1	1	99
1654	0	20	80
1655	1	0	100
1656	1	7	93
1657	1	2	98
1658	1	0	100
1659	1	0	100
1660	1	3	97
1661	1	0	100
1662	1	0	100
1663	0	0	100
1664	1	0	100
1665	1	0	100
